,date,username,content,word_count,char_count,avg_word,stopwords,hastags,numerics,upper,sentiment
2343,2022-09-21 20:59:01+00:00,AgrilandIreland,varadkar arent blame climate change httpstcojuyysvwjlu httpstco6d9fb892q3,11,104,8.545454545454545,3,0,0,0,0.0
2344,2022-09-21 20:40:42+00:00,AgrilandIreland,1kg difference lamb carcass weight compared last httpstcoh5trukacpo,11,83,6.636363636363637,2,0,0,0,0.06666666666666667
2345,2022-09-21 20:21:17+00:00,AgrilandIreland,tillage incentive scheme confirmed next httpstcojuyysvwjlu httpstcor7qo7e8rtf,10,98,8.9,1,0,0,0,0.5
2346,2022-09-21 20:08:34+00:00,AgrilandIreland,government moving country towards energy price precipice td httpstco1ajmouv3q3,13,97,6.538461538461538,3,0,0,1,0.0
2347,2022-09-21 19:51:11+00:00,AgrilandIreland,family income 25 higher 2021 compared 2020 httpstcouwppoqyhs7,13,88,5.846153846153846,3,0,2,0,0.5
2348,2022-09-21 19:34:41+00:00,AgrilandIreland,lakeland dairies announces ceo httpstcolbtfwgux2c,6,58,8.833333333333334,0,0,0,1,0.0
2349,2022-09-21 19:18:46+00:00,AgrilandIreland,youre either standing standing td httpstcohje7nbzyjr,12,95,7.0,3,0,0,1,0.0
2350,2022-09-21 19:03:46+00:00,AgrilandIreland,1kg difference lamb carcass weight compared last httpstcoob4vc9jg2b,11,83,6.636363636363637,2,0,0,0,0.06666666666666667
2351,2022-09-21 18:45:50+00:00,AgrilandIreland,sinn féin energy certainty needed ahead winter httpstcoyyhumkkoii,11,86,6.909090909090909,2,0,0,0,0.0
2352,2022-09-21 18:33:24+00:00,AgrilandIreland,stronger prices needed meal going 500t httpstcogpivxc7w25,12,80,5.75,5,0,0,0,0.0
2353,2022-09-21 18:15:19+00:00,AgrilandIreland,seen put one robot move two three leaving opportunity future growth also big part httpstcoqbblfo4spr,27,155,4.777777777777778,10,0,0,0,0.1125
2354,2022-09-21 17:58:34+00:00,AgrilandIreland,solar panel legislation due dáil two weeks mref httpstcofahy3eytwz,12,83,6.0,2,0,0,1,0.375
2355,2022-09-21 17:35:39+00:00,AgrilandIreland,spike hogget ewe numbers recent kill figures httpstcome09ywdv5i,12,100,7.416666666666667,2,0,0,0,0.25
2356,2022-09-21 17:19:29+00:00,AgrilandIreland,tánaiste leovaradkar agriland editor stellameehan journalist rubinafreiberg ploughing2022 npaie httpstcovzdgepu9ny,12,133,10.166666666666666,2,1,0,1,0.0
2357,2022-09-21 17:19:04+00:00,AgrilandIreland,potato market finding market stability changing world httpstcoytejfhefl0,12,93,6.833333333333333,2,0,0,0,0.0
2358,2022-09-21 17:02:22+00:00,AgrilandIreland,certified angus presents calves competition finalists httpstcox2xfpqo8t6,9,86,8.666666666666666,1,0,0,0,0.0
2359,2022-09-21 16:43:53+00:00,AgrilandIreland,government moving country towards energy price precipice td httpstco25ytitimh6,13,97,6.538461538461538,3,0,0,1,0.0
2360,2022-09-21 16:18:42+00:00,AgrilandIreland,four years later company employs 60 people 300 machines working field throughout europe httpstcov6mrdur3do,22,146,5.681818181818182,8,0,2,0,0.0
2361,2022-09-21 16:11:52+00:00,AgrilandIreland,eamon stack rangetherapy1 demonstrates range trailer large portable battery store energy cheap used expensive ploughing2022 npaie httpstco5wmvxwpl51,28,201,6.214285714285714,10,1,0,2,0.6095238095238095
2362,2022-09-21 16:00:09+00:00,AgrilandIreland,ploughing 115500 attend day 2 httpstcoijntscxv7y,9,86,8.666666666666666,0,0,1,0,0.0
2363,2022-09-21 15:58:55+00:00,AgrilandIreland,dont neglect technologies already available reduce emissions httpstcoda8hxyoe7n,9,90,9.11111111111111,1,0,0,0,0.4
2364,2022-09-21 15:41:50+00:00,AgrilandIreland,president npaie james sutton hosting world ploughing championships conjunction national championships ploughing2022 httpstco63qqajwevt,19,164,7.684210526315789,6,1,0,1,0.0
2365,2022-09-21 15:29:43+00:00,AgrilandIreland,lelyatlantic management support advisors jordan molloy amp sean callan look walk ploughing2022 npaie httpstcoa3wz7ju6ey,23,169,6.391304347826087,7,1,0,1,0.0
2366,2022-09-21 15:18:57+00:00,AgrilandIreland,many completed scanning cows determined cows calf httpstco1z3lmcd9yh,17,118,6.0,8,0,0,0,0.5
2367,2022-09-21 14:57:26+00:00,AgrilandIreland,ghgguru feels culling national herd right approach reach 25 sectoral ceiling ploughing2022 npaie httpstcouj2efhfxj6,22,157,5.869565217391305,9,1,0,1,0.5357142857142857
2368,2022-09-21 14:47:46+00:00,AgrilandIreland,sheepmeat hopeful hitting us market q1 2023 httpstco3dhf99hz24,12,84,6.083333333333333,3,0,1,2,0.0
2369,2022-09-21 14:40:52+00:00,AgrilandIreland,fbd_ie risk safety manager ciaran roche talking safe use quad bikes ploughing22 npaie httpstcop32fetusnd,17,122,6.625,2,1,0,1,0.5
2370,2022-09-21 14:33:38+00:00,AgrilandIreland,mossy trent tells us 30 years experience horse ploughing ploughing2022 npaie httpstcos69soxca9u,15,115,6.733333333333333,3,1,1,1,0.0
2371,2022-09-21 14:22:21+00:00,AgrilandIreland,really laughable time climate targets talking million electric vehicles road 2030 equally discussing may enough energy charge iphones winter icsaireland president eddiepunch ploughing2022 npaie httpstcoay782a6qpy,44,303,5.886363636363637,17,1,0,1,0.5833333333333334
2372,2022-09-21 14:08:25+00:00,AgrilandIreland,breifneobrien1 speaks two ty students 5 aberdeen angus calves irishangusbeef ploughing2022 npaie httpstcoruh4orxjoh,17,143,7.411764705882353,4,1,1,2,0.0
2373,2022-09-21 13:59:12+00:00,AgrilandIreland,tillage incentive scheme confirmed next httpstcojuyysvwjlu httpstco41zhzoyd0a tillage,11,107,8.818181818181818,1,1,0,0,0.5
2374,2022-09-21 13:52:53+00:00,AgrilandIreland,jj delaney macroom co cork speaks scarcity horse ploughing times changed years rise machinery ploughing2022 npaie httpstco5d0urd9zyu,31,209,5.5625,14,1,0,2,0.0
2375,2022-09-21 13:25:38+00:00,AgrilandIreland,minister land use amp biodiversity pippa_hackett feels appetite consumers organic produce ploughing2022 greenparty_ie npaie httpstcogfusjbfhmj,25,196,6.84,9,1,0,1,0.0
2376,2022-09-21 13:18:10+00:00,AgrilandIreland,mark hughes vogelsangltduk speaks potential anaerobic digesters used become self sufficient ploughing2022 npaie httpstcojbjt7zheob,25,182,6.0,11,1,0,1,1.0
2377,2022-09-21 13:15:34+00:00,AgrilandIreland,minister state land use biodiversity pippa_hackett minister agriculture food marine mcconalogue crossover agriland studio ploughing2022 npaie httpstco1axajz7thr,26,204,6.884615384615385,9,1,0,1,0.0
2378,2022-09-21 13:04:43+00:00,AgrilandIreland,minister agriculture food marine mcconalogue fiannafailparty discusses hed like see terms cooperation northern republic ploughing2022 npaie httpstcopsvjqopuxq,27,222,6.892857142857143,10,1,0,1,0.0
2379,2022-09-21 12:55:54+00:00,AgrilandIreland,minister agriculture food marine mcconalogue fiannafailparty speaks acres scheme ploughing2022 npaie httpstcoqmo6cvf2i0,17,153,7.555555555555555,5,1,0,2,0.0
2380,2022-09-21 12:43:16+00:00,AgrilandIreland,pauline mcdonagh mywasteireland talks importance seperating compostable waste kitchen ploughing2022 npaie httpstcorhp46u8yye,18,162,7.578947368421052,7,1,0,1,0.0
2381,2022-09-21 12:42:59+00:00,AgrilandIreland,minister mcconalogue speaking livestream stellameehan npaie ploughing2022 httpstcokuindwax03,13,126,8.76923076923077,5,1,0,1,0.0
2382,2022-09-21 12:41:26+00:00,AgrilandIreland,watch agriland livestream focus sustainability httpstcohjeydjsacc,9,85,8.555555555555555,2,0,0,0,0.0
2383,2022-09-21 12:29:02+00:00,AgrilandIreland,renewable energy big talking point ploughing pat smith chair mref_irl caslinbarryof teagasc discussing opportunities farmer livestream npaie ploughing2022 httpstcohixpkk57vp,32,229,6.1875,11,1,0,2,0.1
2384,2022-09-21 12:26:31+00:00,AgrilandIreland,sinnfeinireland leader maryloumcdonald speaks northern protocol ploughing2022 npaie httpstco0ksyjjayrk,12,126,9.583333333333334,2,1,0,1,0.0
2385,2022-09-21 12:23:20+00:00,AgrilandIreland,northern minister agriculture edwinpootsmla chatting leader sinn féin maryloumcdonald npaie ploughing2022 httpstco2ngy5hmhk9,17,158,8.352941176470589,4,1,0,1,0.0
2386,2022-09-21 12:20:01+00:00,AgrilandIreland,sinnfeinireland leader maryloumcdonald calling budget day request emergency intervention rising gas electricity costs ploughing2022 npaie httpstcoihkmhl2biw,29,222,6.620689655172414,13,1,0,1,0.0
2387,2022-09-21 12:06:44+00:00,AgrilandIreland,leader sinnfeinireland maryloumcdonald speaking stellameehan live livestream npaie ploughing2022 httpstcoazjlixu6kv,16,155,8.75,6,1,0,1,0.5
2388,2022-09-21 12:02:50+00:00,AgrilandIreland,martinheydonfg stark reality dangers working importance risk assessment ploughing2022 npaie httpstco1wjkwxwf22,21,161,6.363636363636363,10,1,0,1,0.6
2389,2022-09-21 12:01:10+00:00,AgrilandIreland,minister agriculture food marine charlie mcconalogue speaking presentation calves certified angus school competition mcconalogue irishangusbeef httpstcov9j1hduomo,25,207,7.32,8,0,0,0,0.0
2390,2022-09-21 11:55:40+00:00,AgrilandIreland,martin dempsey sealac2 demonstrates different seaweed based animal supplements offer speaks importance ensuring animals arent deficient correct nutrients ploughing2022 npaie httpstco7qdiplwyne,29,237,6.9,10,1,0,1,0.6499999999999999
2391,2022-09-21 11:54:54+00:00,AgrilandIreland,fodder supplies farms south east concern httpstcoufbfg5vt3d,13,104,7.076923076923077,3,0,0,0,0.0
2392,2022-09-21 11:49:02+00:00,AgrilandIreland,minister martinheydonfg speaking stellameehan emissions markets safety ploughing2022 npaie httpstcokquotvhxwy,17,156,8.235294117647058,5,1,0,1,0.0
2393,2022-09-21 11:42:19+00:00,AgrilandIreland,students receiving calves part school competition irishangusbeef httpstco9yey4hgbul,12,105,7.833333333333333,4,0,0,0,0.0
2394,2022-09-21 11:39:38+00:00,AgrilandIreland,presentation calves event kicking certified angus school competition irishangusbeef longfield13 httpstcoucceyhy6sw,17,147,7.705882352941177,5,0,0,0,0.0
2395,2022-09-21 11:35:59+00:00,AgrilandIreland,mark collins aka mcmilkingit speaks hold back sustainable practices npaie ploughing2022 httpstcorvmjstday7,18,151,6.947368421052632,5,1,0,0,0.0
2396,2022-09-21 11:15:25+00:00,AgrilandIreland,abpfoods tesco representatives pictured finalists certified angus school competition irishangusbeef httpstcorlmxlu9nlq,19,160,7.473684210526316,7,0,0,0,0.0
2397,2022-09-21 11:14:28+00:00,AgrilandIreland,michael egan megafabltd demonstrates tipsy bin product designed make easier get last nuts bin ploughing2022 httpstcoq4ante71oj,26,173,5.407407407407407,10,1,0,1,0.06666666666666667
2398,2022-09-21 11:12:12+00:00,AgrilandIreland,join us day two official ploughing2022 livestream association lelyatlantic amp fbd_ie httpstco0x79kcnmtr,17,135,6.882352941176471,5,1,0,0,0.0
2399,2022-09-21 11:01:30+00:00,AgrilandIreland,youre either standing standing td httpstcogbkbmoujg2,12,95,7.0,3,0,0,1,0.0
2400,2022-09-21 10:34:41+00:00,AgrilandIreland,taoiseach michealmartintd chatting ploughing2022 httpstcotkggglez9o,6,77,12.0,1,1,0,0,0.0
2401,2022-09-21 09:48:47+00:00,AgrilandIreland,taoiseach michealmartintd joins npaie director anna may mchugh speak media ploughing2022 httpstcowc7tyr3dkj,16,128,7.0625,4,1,0,1,0.0
2402,2022-09-21 09:45:51+00:00,AgrilandIreland,machine award recognises advance autonomy httpstcosl6cbecgzp,10,80,7.1,3,0,0,0,0.0
2403,2022-09-21 09:26:40+00:00,AgrilandIreland,taoiseach michealmartintd arrives ploughing2022 npaie httpstcoyvzgzklsvm,7,83,11.0,1,1,0,1,0.0
2404,2022-09-21 08:56:26+00:00,AgrilandIreland,gdt price index continues upward momentum httpstcounnabzo8hj,9,91,9.222222222222221,0,0,0,1,0.0
2405,2022-09-21 08:07:32+00:00,AgrilandIreland,ploughing day 2 programme events httpstco3qjzt6sx7p,11,93,7.545454545454546,1,0,1,0,0.0
2406,2022-09-21 07:19:17+00:00,AgrilandIreland,ploughing great back says 90yearold cattle breeder httpstcojuyysvwjlu httpstcot4rcyvy94o,13,116,8.0,2,0,0,0,0.375
2407,2022-09-21 05:38:45+00:00,AgrilandIreland,spike hogget ewe numbers recent kill figures httpstcordzdwpucwa,12,100,7.416666666666667,2,0,0,0,0.25
2408,2022-09-21 04:30:01+00:00,AgrilandIreland,lower costs lower scc less antibiotic use cork httpstcojuyysvwjlu httpstcoiwazk97nig,15,114,6.666666666666667,3,0,0,1,0.06666666666666667
2409,2022-09-21 00:30:35+00:00,AgrilandIreland,advice organise milk recording drying httpstcooyg8kkvdsx,11,101,8.272727272727273,3,0,0,0,0.0
2410,2022-09-20 23:19:51+00:00,AgrilandIreland,downturn curtail increased machinery margins httpstcojuyysvwjlu httpstcowmzdcsrx48,9,97,9.88888888888889,1,0,0,0,0.0
2411,2022-09-20 23:00:08+00:00,AgrilandIreland,140 animals bound carrick special limousin extravaganza httpstcokflhp7ce2b,11,92,7.454545454545454,2,0,1,0,0.5714285714285714
2412,2022-09-20 22:50:30+00:00,AgrilandIreland,grocery inflation reaches record 11 kantar httpstcob8jsqbwl2k,11,97,7.909090909090909,1,0,0,0,0.0
2413,2022-09-20 22:08:53+00:00,AgrilandIreland,study plantbased alternatives nutritional replacement httpstcocaofyguyin,9,93,9.444444444444445,2,0,0,0,0.0
2414,2022-09-20 21:35:26+00:00,AgrilandIreland,182ac tillage meath auction next month httpstcob6ckdrdyrt,11,77,6.090909090909091,3,0,0,0,0.0
2415,2022-09-20 21:20:44+00:00,AgrilandIreland,president higgins disgrace belowcost selling httpstcomdc0ikhsfl,10,87,7.8,3,0,0,0,0.0
2416,2022-09-20 21:00:20+00:00,AgrilandIreland,teagasc slaughter calves must eliminated httpstcojuyysvwjlu httpstcogyqbosdpib,11,105,8.636363636363637,2,0,0,0,0.0
2417,2022-09-20 20:42:14+00:00,AgrilandIreland,minister announces 182 million anc payments httpstco8sxvubeqzw,10,97,8.8,1,0,0,1,0.0
2418,2022-09-20 20:26:10+00:00,AgrilandIreland,beef sale supply outlook joe burke bord bia httpstcoeucn2ajhxd,11,74,5.818181818181818,1,0,0,0,0.0
2419,2022-09-20 20:07:43+00:00,AgrilandIreland,repercussions fertiliser shortage would severe mep httpstcoipc4mr4mo6,11,86,6.909090909090909,3,0,0,1,0.0
2420,2022-09-20 19:50:38+00:00,AgrilandIreland,ploughing sinn féin commits agriculture httpstco4hmbtuvozu,11,104,8.545454545454545,1,0,0,0,0.0
2421,2022-09-20 19:35:20+00:00,AgrilandIreland,change lamb prices last described disgrace httpstcodwweumnt8f,12,85,6.166666666666667,3,0,0,0,0.06666666666666667
2422,2022-09-20 19:19:52+00:00,AgrilandIreland,minister announces national women farming conference httpstcolzpwetpjby,8,79,9.0,1,0,0,0,0.0
2423,2022-09-20 19:06:20+00:00,AgrilandIreland,ploughing chance shift lazy narrative around farming httpstcopksxymhv1t,11,93,7.545454545454546,1,0,0,0,1.0
2424,2022-09-20 18:46:16+00:00,AgrilandIreland,must give strong consideration abolition tax httpstcofon5c3if4h,13,93,6.230769230769231,5,0,0,0,0.7333333333333333
2425,2022-09-20 18:30:03+00:00,AgrilandIreland,john took running late father michael purcell 1997 httpstcoq9wg0vri3l organicfarming,20,135,6.105263157894737,7,2,1,0,0.6
2426,2022-09-20 18:04:08+00:00,AgrilandIreland,data older 30 days loses value httpstco9gdp6rb1ut,13,79,5.153846153846154,5,0,1,0,0.21666666666666667
2427,2022-09-20 17:40:00+00:00,AgrilandIreland,heydon launches 12m investment machinery simulators httpstco81yfdgrisq,9,85,8.555555555555555,1,0,0,0,0.0
2428,2022-09-20 17:30:41+00:00,AgrilandIreland,maeve okeefe hoofcaredirect importance hoof trimming ploughing2022 npaie httpstcos3wad1un04,12,115,7.846153846153846,4,1,0,1,0.0
2429,2022-09-20 17:21:16+00:00,AgrilandIreland,ploughing kverneland wins dealer award httpstcownfmoofmnm,13,114,7.846153846153846,2,0,0,0,0.2
2430,2022-09-20 17:07:29+00:00,AgrilandIreland,lost didnt make site today though ploughing continue tomorrow thursday httpstco4wofb9b9ql,24,148,5.208333333333333,12,0,0,0,0.0
2431,2022-09-20 16:50:36+00:00,AgrilandIreland,ploughing visitors advised buy tickets online httpstcowfahfc25uz,9,78,7.777777777777778,1,0,0,0,0.0
2432,2022-09-20 16:15:29+00:00,AgrilandIreland,ploughing wr shaw still leading dealer holland tractors httpstcojuyysvwjlu httpstcoesc7opdw4v,14,120,7.642857142857143,1,0,0,1,0.0
2433,2022-09-20 16:00:23+00:00,AgrilandIreland,presidentirl michael higgins meets ifamedia president timcullinan_ifa ploughing2022 httpstcokshdtwim9c,12,122,9.25,2,1,0,1,0.0
2434,2022-09-20 15:54:58+00:00,AgrilandIreland,ploughing sector driving irelands rural economy httpstco3q4b0etqwx,10,87,7.8,1,0,0,0,0.0
2435,2022-09-20 15:44:21+00:00,AgrilandIreland,336 applicants approved join organic farming scheme httpstcoguvd97ayzp,9,78,7.777777777777778,1,0,1,0,0.0
2436,2022-09-20 15:32:21+00:00,AgrilandIreland,fbd_ie head sales midlands amp west pat gilligan underinsurance ploughing2022 npaie httpstcos1q02lbw08,14,124,7.266666666666667,3,1,0,1,0.0
2437,2022-09-20 15:31:50+00:00,AgrilandIreland,real horsepower ploughing2022 npaie gardatraffic httpstcobww0w5mxga,9,91,9.222222222222221,1,1,0,1,0.30000000000000004
2438,2022-09-20 15:13:51+00:00,AgrilandIreland,acres amendments sought avoid high participation costs httpstco2wyihbjsbj,9,81,8.11111111111111,1,0,0,1,0.5399999999999999
2439,2022-09-20 15:02:11+00:00,AgrilandIreland,director teagasc prof frank mara negative view agriculture calls cut national herd challenges hitting 25 emission ceiling target ploughing2022 npaie httpstcolzzxezbuk8,31,217,5.78125,10,1,0,2,0.4
2440,2022-09-20 14:44:41+00:00,AgrilandIreland,interim chief executive bordbia michael murphy speaks bord bias role helping ploughing2022 npaie httpstcoawes4ryvzb,17,146,7.111111111111111,3,1,0,1,0.0
2441,2022-09-20 14:44:26+00:00,AgrilandIreland,ploughing visitors advised buy tickets online httpstcoj3qygycqdi,9,78,7.777777777777778,1,0,0,0,0.0
2442,2022-09-20 14:29:06+00:00,AgrilandIreland,kieran holloway nesty ltd tells us bainne bot milk vending machine allows sell directly customer ploughing2022 npaie httpstcoxpig5pucw0,26,182,5.7407407407407405,7,1,0,2,0.4
2443,2022-09-20 13:59:29+00:00,AgrilandIreland,presidentirl michael higgins arrives ploughing2022 npaie httpstcoeuhz2t8rhv,9,91,9.0,1,1,0,2,0.0
2444,2022-09-20 13:37:00+00:00,AgrilandIreland,colmmarkey narrative opposed change ploughing2022 npaie httpstcoklsjmjg1ic,12,111,7.538461538461538,5,1,0,1,0.0
2445,2022-09-20 13:30:39+00:00,AgrilandIreland,state funding greyhounds phased td httpstcocxqbobt40b,11,80,6.363636363636363,3,0,0,1,0.0
2446,2022-09-20 13:27:24+00:00,AgrilandIreland,interim bordbia ceo michael murphy speaks afmobrien live agriland stage make sure call look ploughing2022 tune livestream agriland youtube page npaie agrilandireland httpstcojf5axqlvhb,39,263,5.390243902439025,18,1,0,2,0.6944444444444444
2447,2022-09-20 13:18:48+00:00,AgrilandIreland,theyre looking banning ploughing independent td michael healy rae ploughing2022 npaie httpstcoasargaurri,12,120,8.23076923076923,1,1,0,2,0.125
2448,2022-09-20 13:09:35+00:00,AgrilandIreland,call law put biodiversity par climate action httpstco9a0ci4qpeo,13,89,5.923076923076923,3,0,0,0,0.1
2449,2022-09-20 13:00:06+00:00,AgrilandIreland,dont believe say independent td michael fitzmaurice scathing greens energy crisis listen amp follow farmland podcast apple spotify httpstcoj6l0ysbnio httpstcopkiuxew7v1,29,227,6.32258064516129,11,0,0,2,0.5625
2450,2022-09-20 12:57:18+00:00,AgrilandIreland,micronagritech founder seansmithtweets speaks rapid worm test kit ploughing2022 npaie httpstcosuv4wpyvwj,14,130,8.76923076923077,2,1,0,1,0.0
2451,2022-09-20 12:30:22+00:00,AgrilandIreland,niall mcgauran lelyatlantic convinced make jump robotic milking systems years ploughing2022 npaie httpstcohkzeswlrrm,22,168,6.304347826086956,9,1,0,1,0.2
2452,2022-09-20 12:26:10+00:00,AgrilandIreland,waitai petera co carlow checking latest machinery ploughing2022 httpstcob2ivraft9j,15,113,6.6,6,1,0,0,0.9
2453,2022-09-20 12:17:19+00:00,AgrilandIreland,niall mcgauran coowner lelyatlantic discussing robotic milking stellameehan livestream npaie ploughing2022 httpstco2k5cmtfk0v,18,163,8.11111111111111,6,1,0,1,0.2
2454,2022-09-20 12:16:41+00:00,AgrilandIreland,odorants martin donagh sean enjoying trip npaie visit agrilandireland tent ploughing22 httpstcoz30crlolel,19,151,6.55,8,1,0,1,0.6
2455,2022-09-20 12:12:55+00:00,AgrilandIreland,veterinary advisor joris somers tirlan_ gives advice actions take ahead drying ploughing2022 npaie httpstcosbwq8mkxek,20,157,6.476190476190476,5,1,0,1,0.0
2456,2022-09-20 11:51:51+00:00,AgrilandIreland,chief executive ftmta_ michael farrelly challenges facing machinery sector ploughing2022 npaie httpstcouszxf4fa58,15,137,7.5625,4,1,0,2,0.0
2457,2022-09-20 11:44:45+00:00,AgrilandIreland,agriland editor stellameehan joined discuss machinery trends michael farrelly chief executive ftmta_ frank flynn red rock agriland machinery specialist justin roberts npaie ploughing httpstcol6a4dkknk2,33,247,6.515151515151516,7,1,1,2,0.0
2458,2022-09-20 11:44:03+00:00,AgrilandIreland,provisional crop margins 2023 published httpstcol3kklqvf13,9,93,9.444444444444445,1,0,1,0,0.0
2459,2022-09-20 11:21:38+00:00,AgrilandIreland,icmsa president pat mccormack 25 emission ceiling facing agriculture httpstcolbmblnoi9t,12,102,7.583333333333333,2,0,0,0,0.0
2460,2022-09-20 11:18:31+00:00,AgrilandIreland,agriland editor stellameehan joined livestream icsaireland president dermot kelleher icmsa president pat mccormack ifamedia president tim cullinan ploughing2022 npaie httpstcoekrtobqsun,26,229,7.846153846153846,6,1,0,1,0.0
2461,2022-09-20 11:04:03+00:00,AgrilandIreland,join us day one official ploughing2022 livestream association lelyatlantic fbd_ie httpstcol0pxv6y8dg,17,133,6.764705882352941,6,1,0,0,0.0
2462,2022-09-20 10:21:11+00:00,AgrilandIreland,minister announces 182 million anc payments httpstcoby2mg72gdv,10,97,8.8,1,0,0,1,0.0
2463,2022-09-20 10:08:23+00:00,AgrilandIreland,gardatraffic ploughing2022 spirit npaie httpstcofozcbhvhqn,7,73,9.571428571428571,2,1,0,1,0.0
2464,2022-09-20 09:29:22+00:00,AgrilandIreland,livestream coverage kick 1200pm panel discussion three leaders timcullinan_ifa pat mccormack icmsa dermot kelleher president icsaireland join us stall 255 follow along livestream facebook youtube httpstcopkeobu0ps0,44,297,5.7272727272727275,16,0,1,0,0.0
2465,2022-09-20 09:22:34+00:00,AgrilandIreland,live stream team site ploughing2022 milk vending machine attracting significant interest event decided find httpstcorogweobggc,35,239,5.857142857142857,14,1,0,0,0.6875
2466,2022-09-20 08:42:28+00:00,AgrilandIreland,walking gets much take break us block 3 row 15 stand 255 npaie ploughing2022 httpstcoo13mzdglu0,23,141,5.173913043478261,7,1,0,1,0.2
2467,2022-09-20 08:21:19+00:00,AgrilandIreland,rams sell high 890 recent texel sale httpstcoy3f04b8kyw,12,72,5.083333333333333,4,0,0,0,0.39499999999999996
2468,2022-09-20 07:35:34+00:00,AgrilandIreland,organic beef open day 950ac organic cashel httpstcoehw1c1upo2 organicfarming,14,105,7.076923076923077,2,2,0,0,0.5
2469,2022-09-20 06:50:22+00:00,AgrilandIreland,factory beef prices 22ckg behind pace golden httpstco8gnuand1im,10,79,7.0,0,0,0,0,0.6
2470,2022-09-20 05:48:30+00:00,AgrilandIreland,sheep trade base prices unchanged trade remains steady httpstco3hjwsadxhm,11,86,6.909090909090909,2,0,0,0,0.75
2471,2022-09-20 05:20:42+00:00,AgrilandIreland,autumn calving improving colostrum quality httpstco2wwed3xgpy,8,93,10.75,0,0,0,0,0.0
2472,2022-09-20 01:01:49+00:00,AgrilandIreland,mcconalogue welcomes world ploughing competitors httpstcon9zsmuynw9,6,72,11.166666666666666,0,0,0,0,0.0
2473,2022-09-19 23:37:53+00:00,AgrilandIreland,kildare agritech company takes top honours ploughing httpstcoqvowm24k1r,9,80,8.0,1,0,0,0,0.5
2474,2022-09-19 23:14:06+00:00,AgrilandIreland,ploughing whats store agrilands livestream httpstcoglre0gqbzr,9,82,8.222222222222221,2,0,0,0,0.0
2475,2022-09-19 22:49:27+00:00,AgrilandIreland,agriland media group partnering national ploughing association official livestream partner event httpstcolq9ktt7nb0,21,159,6.619047619047619,7,0,0,0,0.0
2476,2022-09-19 22:09:33+00:00,AgrilandIreland,machine reverses normal order things enabling purposebuilt loader work tractor rather vice versa httpstcohqnjawjjth,23,152,5.6521739130434785,8,0,0,0,0.6499999999999999
2477,2022-09-19 21:50:28+00:00,AgrilandIreland,increased cost fertilisers viewing slurry valuable fertiliser rather waste product httpstcoajl4pixlm1,21,157,6.523809523809524,7,1,0,0,0.0
2478,2022-09-19 21:38:57+00:00,AgrilandIreland,watch expect ploughing httpstcox4ngla2xpg,10,89,8.0,2,0,1,0,0.0
2479,2022-09-19 21:20:07+00:00,AgrilandIreland,manitou brought along two machines interest httpstcouxupc0exm5,12,90,6.583333333333333,3,0,0,0,0.0
2480,2022-09-19 21:04:54+00:00,AgrilandIreland,acutely conscious significant challenges across supply chain due inflationary pressures httpstcoocpmjy4gko,17,135,7.0,5,0,0,0,0.5833333333333334
2481,2022-09-19 20:50:25+00:00,AgrilandIreland,dafm provide info national fertiliser database ploughing httpstcovrfg3n6ydr,11,89,7.181818181818182,3,0,0,1,0.0
2482,2022-09-19 20:35:14+00:00,AgrilandIreland,boy paying approach faming today nitrogen expensive input buy httpstcob3carb04kj,23,146,5.391304347826087,10,0,0,0,0.7
2483,2022-09-19 20:21:17+00:00,AgrilandIreland,frs hire 300 workers meet demand httpstcoaqunjbygqm,11,72,5.636363636363637,3,0,1,1,0.0
2484,2022-09-19 20:07:41+00:00,AgrilandIreland,supplies prime cattle remain strong 36000 cattle processed week ending sunday september 11 httpstco33e2qn5hp2,20,143,6.2,6,0,0,0,0.7333333333333333
2485,2022-09-19 19:50:30+00:00,AgrilandIreland,weight ewe lambs breeding key httpstcoeadrg6f4tr,11,88,7.090909090909091,3,0,0,0,1.0
2486,2022-09-19 19:36:07+00:00,AgrilandIreland,announcement follows three processors announced prices august milk last week httpstcoirp5plvvhl,19,137,6.2631578947368425,7,0,0,0,0.06666666666666667
2487,2022-09-19 19:22:21+00:00,AgrilandIreland,best overall startup award went micron agritech provides rapid onsite parasite testing grazing animals httpstcoqe2df0hjup,19,146,6.7368421052631575,3,0,0,0,0.15
2488,2022-09-19 19:05:16+00:00,AgrilandIreland,tirlán announces august milk price httpstco4qamihgqvr,6,58,8.833333333333334,0,0,0,0,0.0
2489,2022-09-19 18:49:51+00:00,AgrilandIreland,commend work anna may anna marie mchugh acting swiftly ensure world ploughing contest could take place bringing httpstcotcuwqkc15j,29,179,5.206896551724138,9,0,0,1,0.0
2490,2022-09-19 18:34:24+00:00,AgrilandIreland,opinion lime lime question httpstcohvf7v0kch6,15,104,6.0,6,0,0,0,0.0
2491,2022-09-19 18:19:35+00:00,AgrilandIreland,invited say climate agriculture report httpstcop7hnrimsjg,12,91,6.666666666666667,5,0,0,0,0.0
2492,2022-09-19 18:04:37+00:00,AgrilandIreland,ploughing plenty machinery event returns httpstcom9jz5lgzxx,10,80,7.1,2,0,0,0,0.0
