Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,,92.0165,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,,91.91943,X,International reliable sources,base year is 2015
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7001,January,%,-1.131685,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7002,February,%,-1.030919,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7003,March,%,-1.642709,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7004,April,%,-1.233303,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7005,May,%,-1.333323,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7006,June,%,-1.544802,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7007,July,%,-1.237107,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7008,August,%,-1.750778,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7009,September,%,-1.455308,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7010,October,%,-1.557635,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7011,November,%,-1.455308,Fc,Calculated data,
CP,Consumer Price Indices,104,Ireland,2020,2020,23014,Food price inflation,7012,December,%,-1.559265,Fc,Calculated data,
